recording_id,speaker,audio_path,y_true,n_segments,split,PC1,PC2,class_name
sp3654__Lab41-SRI-VOiCES-src-sp3654-ch171138-sg0003,sp3654,VOiCES_devkit\source-16k\sp3654\Lab41-SRI-VOiCES-src-sp3654-ch171138-sg0003.wav,0,6,train,0.59996593,-0.040266722,not_allow
sp3654__Lab41-SRI-VOiCES-src-sp3654-ch171138-sg0048,sp3654,VOiCES_devkit\source-16k\sp3654\Lab41-SRI-VOiCES-src-sp3654-ch171138-sg0048.wav,0,5,train,0.42870703,0.051415652,not_allow
sp3816__Lab41-SRI-VOiCES-src-sp3816-ch019585-sg0013,sp3816,VOiCES_devkit\source-16k\sp3816\Lab41-SRI-VOiCES-src-sp3816-ch019585-sg0013.wav,0,6,train,0.6967352,-0.070405334,not_allow
sp3816__Lab41-SRI-VOiCES-src-sp3816-ch290923-sg0003,sp3816,VOiCES_devkit\source-16k\sp3816\Lab41-SRI-VOiCES-src-sp3816-ch290923-sg0003.wav,0,6,train,0.5632372,-0.028239667,not_allow
sp3989__Lab41-SRI-VOiCES-src-sp3989-ch182394-sg0019,sp3989,VOiCES_devkit\source-16k\sp3989\Lab41-SRI-VOiCES-src-sp3989-ch182394-sg0019.wav,0,6,train,0.67302805,-0.13639697,not_allow
sp3989__Lab41-SRI-VOiCES-src-sp3989-ch182402-sg0013,sp3989,VOiCES_devkit\source-16k\sp3989\Lab41-SRI-VOiCES-src-sp3989-ch182402-sg0013.wav,0,6,train,0.6076521,-0.021889418,not_allow
sp4039__Lab41-SRI-VOiCES-src-sp4039-ch184264-sg0010,sp4039,VOiCES_devkit\source-16k\sp4039\Lab41-SRI-VOiCES-src-sp4039-ch184264-sg0010.wav,0,6,train,0.66892964,-0.17798793,not_allow
sp4039__Lab41-SRI-VOiCES-src-sp4039-ch184265-sg0003,sp4039,VOiCES_devkit\source-16k\sp4039\Lab41-SRI-VOiCES-src-sp4039-ch184265-sg0003.wav,0,6,train,0.6951543,-0.08607875,not_allow
sp4057__Lab41-SRI-VOiCES-src-sp4057-ch011254-sg0029,sp4057,VOiCES_devkit\source-16k\sp4057\Lab41-SRI-VOiCES-src-sp4057-ch011254-sg0029.wav,0,6,train,0.66216224,-0.1744173,not_allow
sp4057__Lab41-SRI-VOiCES-src-sp4057-ch183239-sg0016,sp4057,VOiCES_devkit\source-16k\sp4057\Lab41-SRI-VOiCES-src-sp4057-ch183239-sg0016.wav,0,6,train,0.6211028,0.056045473,not_allow
sp4110__Lab41-SRI-VOiCES-src-sp4110-ch011528-sg0022,sp4110,VOiCES_devkit\source-16k\sp4110\Lab41-SRI-VOiCES-src-sp4110-ch011528-sg0022.wav,0,6,train,0.70770407,-0.13201958,not_allow
sp4110__Lab41-SRI-VOiCES-src-sp4110-ch011533-sg0021,sp4110,VOiCES_devkit\source-16k\sp4110\Lab41-SRI-VOiCES-src-sp4110-ch011533-sg0021.wav,0,5,train,0.69780463,-0.018035501,not_allow
sp4145__Lab41-SRI-VOiCES-src-sp4145-ch034497-sg0003,sp4145,VOiCES_devkit\source-16k\sp4145\Lab41-SRI-VOiCES-src-sp4145-ch034497-sg0003.wav,0,6,train,0.61851156,-0.08139378,not_allow
sp4145__Lab41-SRI-VOiCES-src-sp4145-ch104606-sg0003,sp4145,VOiCES_devkit\source-16k\sp4145\Lab41-SRI-VOiCES-src-sp4145-ch104606-sg0003.wav,0,6,train,0.654636,-0.08422816,not_allow
sp4160__Lab41-SRI-VOiCES-src-sp4160-ch014187-sg0021,sp4160,VOiCES_devkit\source-16k\sp4160\Lab41-SRI-VOiCES-src-sp4160-ch014187-sg0021.wav,0,6,train,0.61846864,-0.021846145,not_allow
sp4160__Lab41-SRI-VOiCES-src-sp4160-ch014187-sg0028,sp4160,VOiCES_devkit\source-16k\sp4160\Lab41-SRI-VOiCES-src-sp4160-ch014187-sg0028.wav,0,6,train,0.6754171,-0.13420159,not_allow
sp4195__Lab41-SRI-VOiCES-src-sp4195-ch017507-sg0002,sp4195,VOiCES_devkit\source-16k\sp4195\Lab41-SRI-VOiCES-src-sp4195-ch017507-sg0002.wav,0,5,train,0.5691096,-0.08584298,not_allow
sp4195__Lab41-SRI-VOiCES-src-sp4195-ch186236-sg0015,sp4195,VOiCES_devkit\source-16k\sp4195\Lab41-SRI-VOiCES-src-sp4195-ch186236-sg0015.wav,0,6,train,0.62066555,-0.06012322,not_allow
sp4267__Lab41-SRI-VOiCES-src-sp4267-ch078186-sg0025,sp4267,VOiCES_devkit\source-16k\sp4267\Lab41-SRI-VOiCES-src-sp4267-ch078186-sg0025.wav,0,6,train,0.6555461,-0.19978374,not_allow
sp4267__Lab41-SRI-VOiCES-src-sp4267-ch287369-sg0016,sp4267,VOiCES_devkit\source-16k\sp4267\Lab41-SRI-VOiCES-src-sp4267-ch287369-sg0016.wav,0,6,train,0.597573,0.02924788,not_allow
sp4438__Lab41-SRI-VOiCES-src-sp4438-ch048525-sg0015,sp4438,VOiCES_devkit\source-16k\sp4438\Lab41-SRI-VOiCES-src-sp4438-ch048525-sg0015.wav,0,6,train,0.5586392,-0.06892498,not_allow
sp4438__Lab41-SRI-VOiCES-src-sp4438-ch052195-sg0025,sp4438,VOiCES_devkit\source-16k\sp4438\Lab41-SRI-VOiCES-src-sp4438-ch052195-sg0025.wav,0,6,train,0.6326784,-0.1591558,not_allow
sp4441__Lab41-SRI-VOiCES-src-sp4441-ch076250-sg0035,sp4441,VOiCES_devkit\source-16k\sp4441\Lab41-SRI-VOiCES-src-sp4441-ch076250-sg0035.wav,0,6,train,0.49846464,-0.07036172,not_allow
sp4441__Lab41-SRI-VOiCES-src-sp4441-ch076262-sg0010,sp4441,VOiCES_devkit\source-16k\sp4441\Lab41-SRI-VOiCES-src-sp4441-ch076262-sg0010.wav,0,5,train,0.040377405,0.13937527,not_allow
sp4586__Lab41-SRI-VOiCES-src-sp4586-ch061776-sg0022,sp4586,VOiCES_devkit\source-16k\sp4586\Lab41-SRI-VOiCES-src-sp4586-ch061776-sg0022.wav,0,5,train,0.3379979,0.08404571,not_allow
sp4586__Lab41-SRI-VOiCES-src-sp4586-ch061776-sg0028,sp4586,VOiCES_devkit\source-16k\sp4586\Lab41-SRI-VOiCES-src-sp4586-ch061776-sg0028.wav,0,6,train,0.266175,0.06148532,not_allow
sp4731__Lab41-SRI-VOiCES-src-sp4731-ch058193-sg0019,sp4731,VOiCES_devkit\source-16k\sp4731\Lab41-SRI-VOiCES-src-sp4731-ch058193-sg0019.wav,0,6,train,0.388351,0.18445823,not_allow
sp4731__Lab41-SRI-VOiCES-src-sp4731-ch095875-sg0022,sp4731,VOiCES_devkit\source-16k\sp4731\Lab41-SRI-VOiCES-src-sp4731-ch095875-sg0022.wav,0,6,train,0.6885757,-0.11998592,not_allow
sp4744__Lab41-SRI-VOiCES-src-sp4744-ch083616-sg0012,sp4744,VOiCES_devkit\source-16k\sp4744\Lab41-SRI-VOiCES-src-sp4744-ch083616-sg0012.wav,0,5,train,0.7075551,-0.022010982,not_allow
sp4744__Lab41-SRI-VOiCES-src-sp4744-ch083616-sg0024,sp4744,VOiCES_devkit\source-16k\sp4744\Lab41-SRI-VOiCES-src-sp4744-ch083616-sg0024.wav,0,5,train,0.70463747,-0.038077176,not_allow
sp4839__Lab41-SRI-VOiCES-src-sp4839-ch015304-sg0009,sp4839,VOiCES_devkit\source-16k\sp4839\Lab41-SRI-VOiCES-src-sp4839-ch015304-sg0009.wav,0,6,train,0.6497926,-0.10682158,not_allow
sp4839__Lab41-SRI-VOiCES-src-sp4839-ch015304-sg0022,sp4839,VOiCES_devkit\source-16k\sp4839\Lab41-SRI-VOiCES-src-sp4839-ch015304-sg0022.wav,0,6,train,0.6805403,-0.09619926,not_allow
sp4957__Lab41-SRI-VOiCES-src-sp4957-ch030119-sg0023,sp4957,VOiCES_devkit\source-16k\sp4957\Lab41-SRI-VOiCES-src-sp4957-ch030119-sg0023.wav,0,6,train,-0.29957137,0.09266132,not_allow
sp4957__Lab41-SRI-VOiCES-src-sp4957-ch030119-sg0028,sp4957,VOiCES_devkit\source-16k\sp4957\Lab41-SRI-VOiCES-src-sp4957-ch030119-sg0028.wav,0,6,train,-0.08187613,0.17742348,not_allow
sp4967__Lab41-SRI-VOiCES-src-sp4967-ch003586-sg0011,sp4967,VOiCES_devkit\source-16k\sp4967\Lab41-SRI-VOiCES-src-sp4967-ch003586-sg0011.wav,0,5,train,0.65154505,0.036635816,not_allow
sp4967__Lab41-SRI-VOiCES-src-sp4967-ch026553-sg0019,sp4967,VOiCES_devkit\source-16k\sp4967\Lab41-SRI-VOiCES-src-sp4967-ch026553-sg0019.wav,0,6,train,0.58497864,0.014839649,not_allow
sp5012__Lab41-SRI-VOiCES-src-sp5012-ch080192-sg0016,sp5012,VOiCES_devkit\source-16k\sp5012\Lab41-SRI-VOiCES-src-sp5012-ch080192-sg0016.wav,0,6,train,0.7131401,-0.13018332,not_allow
sp5012__Lab41-SRI-VOiCES-src-sp5012-ch080192-sg0017,sp5012,VOiCES_devkit\source-16k\sp5012\Lab41-SRI-VOiCES-src-sp5012-ch080192-sg0017.wav,0,5,train,0.70964825,-0.1121877,not_allow
sp5029__Lab41-SRI-VOiCES-src-sp5029-ch030593-sg0041,sp5029,VOiCES_devkit\source-16k\sp5029\Lab41-SRI-VOiCES-src-sp5029-ch030593-sg0041.wav,0,6,train,0.632039,-0.090821445,not_allow
sp5029__Lab41-SRI-VOiCES-src-sp5029-ch080197-sg0020,sp5029,VOiCES_devkit\source-16k\sp5029\Lab41-SRI-VOiCES-src-sp5029-ch080197-sg0020.wav,0,5,train,0.72198987,-0.056016967,not_allow
sp5154__Lab41-SRI-VOiCES-src-sp5154-ch006174-sg0019,sp5154,VOiCES_devkit\source-16k\sp5154\Lab41-SRI-VOiCES-src-sp5154-ch006174-sg0019.wav,0,6,train,0.64555454,-0.05670525,not_allow
sp5154__Lab41-SRI-VOiCES-src-sp5154-ch026559-sg0014,sp5154,VOiCES_devkit\source-16k\sp5154\Lab41-SRI-VOiCES-src-sp5154-ch026559-sg0014.wav,0,5,train,0.582953,-0.0888778,not_allow
sp5157__Lab41-SRI-VOiCES-src-sp5157-ch047237-sg0015,sp5157,VOiCES_devkit\source-16k\sp5157\Lab41-SRI-VOiCES-src-sp5157-ch047237-sg0015.wav,0,6,train,0.2977039,0.2520975,not_allow
sp5157__Lab41-SRI-VOiCES-src-sp5157-ch047239-sg0031,sp5157,VOiCES_devkit\source-16k\sp5157\Lab41-SRI-VOiCES-src-sp5157-ch047239-sg0031.wav,0,6,train,0.40678272,0.13660213,not_allow
sp5189__Lab41-SRI-VOiCES-src-sp5189-ch056574-sg0007,sp5189,VOiCES_devkit\source-16k\sp5189\Lab41-SRI-VOiCES-src-sp5189-ch056574-sg0007.wav,0,6,train,0.30259407,0.029922158,not_allow
sp5189__Lab41-SRI-VOiCES-src-sp5189-ch059288-sg0037,sp5189,VOiCES_devkit\source-16k\sp5189\Lab41-SRI-VOiCES-src-sp5189-ch059288-sg0037.wav,0,6,train,0.6880975,-0.13677616,not_allow
sp5319__Lab41-SRI-VOiCES-src-sp5319-ch064075-sg0017,sp5319,VOiCES_devkit\source-16k\sp5319\Lab41-SRI-VOiCES-src-sp5319-ch064075-sg0017.wav,0,6,train,0.116827905,0.0057124794,not_allow
sp5319__Lab41-SRI-VOiCES-src-sp5319-ch064075-sg0018,sp5319,VOiCES_devkit\source-16k\sp5319\Lab41-SRI-VOiCES-src-sp5319-ch064075-sg0018.wav,0,6,train,-0.014573632,0.084643334,not_allow
sp5322__Lab41-SRI-VOiCES-src-sp5322-ch007679-sg0008,sp5322,VOiCES_devkit\source-16k\sp5322\Lab41-SRI-VOiCES-src-sp5322-ch007679-sg0008.wav,0,6,train,0.42636925,0.10875636,not_allow
sp5322__Lab41-SRI-VOiCES-src-sp5322-ch007680-sg0022,sp5322,VOiCES_devkit\source-16k\sp5322\Lab41-SRI-VOiCES-src-sp5322-ch007680-sg0022.wav,0,6,train,0.55610394,-0.15297115,not_allow
sp5338__Lab41-SRI-VOiCES-src-sp5338-ch024615-sg0002,sp5338,VOiCES_devkit\source-16k\sp5338\Lab41-SRI-VOiCES-src-sp5338-ch024615-sg0002.wav,0,11,train,0.6686646,-0.056794435,not_allow
sp5338__Lab41-SRI-VOiCES-src-sp5338-ch284437-sg0020,sp5338,VOiCES_devkit\source-16k\sp5338\Lab41-SRI-VOiCES-src-sp5338-ch284437-sg0020.wav,0,4,train,0.30109897,0.10867965,not_allow
sp5456__Lab41-SRI-VOiCES-src-sp5456-ch058161-sg0003,sp5456,VOiCES_devkit\source-16k\sp5456\Lab41-SRI-VOiCES-src-sp5456-ch058161-sg0003.wav,0,6,train,0.65451753,-0.098409,not_allow
sp5456__Lab41-SRI-VOiCES-src-sp5456-ch062014-sg0001,sp5456,VOiCES_devkit\source-16k\sp5456\Lab41-SRI-VOiCES-src-sp5456-ch062014-sg0001.wav,0,5,train,0.55221605,-0.00287202,not_allow
sp5538__Lab41-SRI-VOiCES-src-sp5538-ch064717-sg0031,sp5538,VOiCES_devkit\source-16k\sp5538\Lab41-SRI-VOiCES-src-sp5538-ch064717-sg0031.wav,0,6,train,0.62204516,-0.026930869,not_allow
sp5538__Lab41-SRI-VOiCES-src-sp5538-ch224746-sg0006,sp5538,VOiCES_devkit\source-16k\sp5538\Lab41-SRI-VOiCES-src-sp5538-ch224746-sg0006.wav,0,6,train,0.6575521,-0.066723734,not_allow
sp5583__Lab41-SRI-VOiCES-src-sp5583-ch041259-sg0000,sp5583,VOiCES_devkit\source-16k\sp5583\Lab41-SRI-VOiCES-src-sp5583-ch041259-sg0000.wav,0,6,train,0.26598638,0.112332165,not_allow
sp5583__Lab41-SRI-VOiCES-src-sp5583-ch041259-sg0033,sp5583,VOiCES_devkit\source-16k\sp5583\Lab41-SRI-VOiCES-src-sp5583-ch041259-sg0033.wav,0,6,train,0.21679306,0.021613598,not_allow
sp5622__Lab41-SRI-VOiCES-src-sp5622-ch041172-sg0001,sp5622,VOiCES_devkit\source-16k\sp5622\Lab41-SRI-VOiCES-src-sp5622-ch041172-sg0001.wav,0,5,train,0.5534196,0.17506078,not_allow
sp5622__Lab41-SRI-VOiCES-src-sp5622-ch044586-sg0026,sp5622,VOiCES_devkit\source-16k\sp5622\Lab41-SRI-VOiCES-src-sp5622-ch044586-sg0026.wav,0,6,train,0.49040228,0.027807027,not_allow
sp5635__Lab41-SRI-VOiCES-src-sp5635-ch053458-sg0026,sp5635,VOiCES_devkit\source-16k\sp5635\Lab41-SRI-VOiCES-src-sp5635-ch053458-sg0026.wav,0,6,train,0.49278617,-0.05534692,not_allow
sp5635__Lab41-SRI-VOiCES-src-sp5635-ch058137-sg0021,sp5635,VOiCES_devkit\source-16k\sp5635\Lab41-SRI-VOiCES-src-sp5635-ch058137-sg0021.wav,0,6,train,0.40182266,-0.03792265,not_allow
sp5678__Lab41-SRI-VOiCES-src-sp5678-ch043301-sg0011,sp5678,VOiCES_devkit\source-16k\sp5678\Lab41-SRI-VOiCES-src-sp5678-ch043301-sg0011.wav,0,6,train,0.45769137,0.0048229694,not_allow
sp5678__Lab41-SRI-VOiCES-src-sp5678-ch043301-sg0026,sp5678,VOiCES_devkit\source-16k\sp5678\Lab41-SRI-VOiCES-src-sp5678-ch043301-sg0026.wav,0,5,train,0.1223512,0.093596905,not_allow
sp5731__Lab41-SRI-VOiCES-src-sp5731-ch050777-sg0011,sp5731,VOiCES_devkit\source-16k\sp5731\Lab41-SRI-VOiCES-src-sp5731-ch050777-sg0011.wav,0,6,train,0.52477854,-0.0020533502,not_allow
sp5731__Lab41-SRI-VOiCES-src-sp5731-ch050777-sg0023,sp5731,VOiCES_devkit\source-16k\sp5731\Lab41-SRI-VOiCES-src-sp5731-ch050777-sg0023.wav,0,6,train,0.6816412,-0.11444999,not_allow
sp5740__Lab41-SRI-VOiCES-src-sp5740-ch039910-sg0012,sp5740,VOiCES_devkit\source-16k\sp5740\Lab41-SRI-VOiCES-src-sp5740-ch039910-sg0012.wav,0,6,train,0.6802866,-0.09988302,not_allow
sp5740__Lab41-SRI-VOiCES-src-sp5740-ch039910-sg0028,sp5740,VOiCES_devkit\source-16k\sp5740\Lab41-SRI-VOiCES-src-sp5740-ch039910-sg0028.wav,0,6,train,0.6028416,0.07162765,not_allow
sp5789__Lab41-SRI-VOiCES-src-sp5789-ch057158-sg0008,sp5789,VOiCES_devkit\source-16k\sp5789\Lab41-SRI-VOiCES-src-sp5789-ch057158-sg0008.wav,0,6,train,0.38933858,0.17158127,not_allow
sp5789__Lab41-SRI-VOiCES-src-sp5789-ch057195-sg0025,sp5789,VOiCES_devkit\source-16k\sp5789\Lab41-SRI-VOiCES-src-sp5789-ch057195-sg0025.wav,0,6,train,0.06446451,0.14914736,not_allow
sp5802__Lab41-SRI-VOiCES-src-sp5802-ch066347-sg0015,sp5802,VOiCES_devkit\source-16k\sp5802\Lab41-SRI-VOiCES-src-sp5802-ch066347-sg0015.wav,0,5,train,0.48922157,0.11467075,not_allow
sp5802__Lab41-SRI-VOiCES-src-sp5802-ch076043-sg0002,sp5802,VOiCES_devkit\source-16k\sp5802\Lab41-SRI-VOiCES-src-sp5802-ch076043-sg0002.wav,0,6,train,0.43014872,0.05053562,not_allow
sp5868__Lab41-SRI-VOiCES-src-sp5868-ch054659-sg0045,sp5868,VOiCES_devkit\source-16k\sp5868\Lab41-SRI-VOiCES-src-sp5868-ch054659-sg0045.wav,0,6,train,0.62800485,-0.05702348,not_allow
sp5868__Lab41-SRI-VOiCES-src-sp5868-ch055088-sg0015,sp5868,VOiCES_devkit\source-16k\sp5868\Lab41-SRI-VOiCES-src-sp5868-ch055088-sg0015.wav,0,6,train,0.6265594,0.027900875,not_allow
sp6080__Lab41-SRI-VOiCES-src-sp6080-ch058025-sg0027,sp6080,VOiCES_devkit\source-16k\sp6080\Lab41-SRI-VOiCES-src-sp6080-ch058025-sg0027.wav,0,5,train,0.5633687,-0.075643584,not_allow
sp6080__Lab41-SRI-VOiCES-src-sp6080-ch058025-sg0029,sp6080,VOiCES_devkit\source-16k\sp6080\Lab41-SRI-VOiCES-src-sp6080-ch058025-sg0029.wav,0,6,train,0.6014876,-0.053930208,not_allow
sp6099__Lab41-SRI-VOiCES-src-sp6099-ch069550-sg0029,sp6099,VOiCES_devkit\source-16k\sp6099\Lab41-SRI-VOiCES-src-sp6099-ch069550-sg0029.wav,0,6,train,0.6449485,-0.020374238,not_allow
sp6099__Lab41-SRI-VOiCES-src-sp6099-ch230928-sg0028,sp6099,VOiCES_devkit\source-16k\sp6099\Lab41-SRI-VOiCES-src-sp6099-ch230928-sg0028.wav,0,6,train,0.5436885,0.068240166,not_allow
sp6272__Lab41-SRI-VOiCES-src-sp6272-ch070168-sg0015,sp6272,VOiCES_devkit\source-16k\sp6272\Lab41-SRI-VOiCES-src-sp6272-ch070168-sg0015.wav,0,6,train,0.67594916,-0.15591021,not_allow
sp6272__Lab41-SRI-VOiCES-src-sp6272-ch070191-sg0031,sp6272,VOiCES_devkit\source-16k\sp6272\Lab41-SRI-VOiCES-src-sp6272-ch070191-sg0031.wav,0,6,train,0.6645983,-0.14018974,not_allow
sp6385__Lab41-SRI-VOiCES-src-sp6385-ch034655-sg0015,sp6385,VOiCES_devkit\source-16k\sp6385\Lab41-SRI-VOiCES-src-sp6385-ch034655-sg0015.wav,0,6,train,0.58991474,-0.006904632,not_allow
sp6385__Lab41-SRI-VOiCES-src-sp6385-ch220959-sg0009,sp6385,VOiCES_devkit\source-16k\sp6385\Lab41-SRI-VOiCES-src-sp6385-ch220959-sg0009.wav,0,6,train,0.6176715,-0.13637513,not_allow
sp6395__Lab41-SRI-VOiCES-src-sp6395-ch087997-sg0045,sp6395,VOiCES_devkit\source-16k\sp6395\Lab41-SRI-VOiCES-src-sp6395-ch087997-sg0045.wav,0,6,train,0.4714039,-0.013795286,not_allow
sp6395__Lab41-SRI-VOiCES-src-sp6395-ch087997-sg0046,sp6395,VOiCES_devkit\source-16k\sp6395\Lab41-SRI-VOiCES-src-sp6395-ch087997-sg0046.wav,0,6,train,0.6095081,-0.078021765,not_allow
sp6446__Lab41-SRI-VOiCES-src-sp6446-ch040544-sg0008,sp6446,VOiCES_devkit\source-16k\sp6446\Lab41-SRI-VOiCES-src-sp6446-ch040544-sg0008.wav,0,6,train,0.65361553,-0.08769131,not_allow
sp6446__Lab41-SRI-VOiCES-src-sp6446-ch078193-sg0011,sp6446,VOiCES_devkit\source-16k\sp6446\Lab41-SRI-VOiCES-src-sp6446-ch078193-sg0011.wav,0,6,train,0.65309286,-0.12949951,not_allow
sp6454__Lab41-SRI-VOiCES-src-sp6454-ch107462-sg0013,sp6454,VOiCES_devkit\source-16k\sp6454\Lab41-SRI-VOiCES-src-sp6454-ch107462-sg0013.wav,0,6,train,0.6068227,-0.10326314,not_allow
sp6454__Lab41-SRI-VOiCES-src-sp6454-ch120342-sg0005,sp6454,VOiCES_devkit\source-16k\sp6454\Lab41-SRI-VOiCES-src-sp6454-ch120342-sg0005.wav,0,5,train,0.55776775,0.044190496,not_allow
sp6499__Lab41-SRI-VOiCES-src-sp6499-ch057667-sg0021,sp6499,VOiCES_devkit\source-16k\sp6499\Lab41-SRI-VOiCES-src-sp6499-ch057667-sg0021.wav,0,6,train,0.64672667,-0.0714881,not_allow
sp6499__Lab41-SRI-VOiCES-src-sp6499-ch087508-sg0052,sp6499,VOiCES_devkit\source-16k\sp6499\Lab41-SRI-VOiCES-src-sp6499-ch087508-sg0052.wav,0,6,train,0.6566418,-0.14244732,not_allow
sp6519__Lab41-SRI-VOiCES-src-sp6519-ch231834-sg0004,sp6519,VOiCES_devkit\source-16k\sp6519\Lab41-SRI-VOiCES-src-sp6519-ch231834-sg0004.wav,0,6,train,0.6346758,-0.06887682,not_allow
sp6519__Lab41-SRI-VOiCES-src-sp6519-ch231834-sg0034,sp6519,VOiCES_devkit\source-16k\sp6519\Lab41-SRI-VOiCES-src-sp6519-ch231834-sg0034.wav,0,6,train,0.67717826,-0.14367875,not_allow
sp6544__Lab41-SRI-VOiCES-src-sp6544-ch071420-sg0000,sp6544,VOiCES_devkit\source-16k\sp6544\Lab41-SRI-VOiCES-src-sp6544-ch071420-sg0000.wav,0,6,train,0.2596814,-0.032297045,not_allow
sp6544__Lab41-SRI-VOiCES-src-sp6544-ch071420-sg0012,sp6544,VOiCES_devkit\source-16k\sp6544\Lab41-SRI-VOiCES-src-sp6544-ch071420-sg0012.wav,0,6,train,0.19040015,0.08982855,not_allow
sp6550__Lab41-SRI-VOiCES-src-sp6550-ch053320-sg0025,sp6550,VOiCES_devkit\source-16k\sp6550\Lab41-SRI-VOiCES-src-sp6550-ch053320-sg0025.wav,0,6,train,0.46274045,0.07099506,not_allow
sp6550__Lab41-SRI-VOiCES-src-sp6550-ch053343-sg0036,sp6550,VOiCES_devkit\source-16k\sp6550\Lab41-SRI-VOiCES-src-sp6550-ch053343-sg0036.wav,0,6,train,0.4736033,0.14274642,not_allow
sp6574__Lab41-SRI-VOiCES-src-sp6574-ch070753-sg0011,sp6574,VOiCES_devkit\source-16k\sp6574\Lab41-SRI-VOiCES-src-sp6574-ch070753-sg0011.wav,0,6,train,0.6225062,-0.10563211,not_allow
sp6574__Lab41-SRI-VOiCES-src-sp6574-ch070756-sg0035,sp6574,VOiCES_devkit\source-16k\sp6574\Lab41-SRI-VOiCES-src-sp6574-ch070756-sg0035.wav,0,6,train,0.46047932,0.031295896,not_allow
sp6643__Lab41-SRI-VOiCES-src-sp6643-ch067851-sg0021,sp6643,VOiCES_devkit\source-16k\sp6643\Lab41-SRI-VOiCES-src-sp6643-ch067851-sg0021.wav,0,5,train,0.67612135,-0.023048341,not_allow
sp6643__Lab41-SRI-VOiCES-src-sp6643-ch067857-sg0009,sp6643,VOiCES_devkit\source-16k\sp6643\Lab41-SRI-VOiCES-src-sp6643-ch067857-sg0009.wav,0,5,train,0.71788555,-0.03981483,not_allow
sp6788__Lab41-SRI-VOiCES-src-sp6788-ch092420-sg0037,sp6788,VOiCES_devkit\source-16k\sp6788\Lab41-SRI-VOiCES-src-sp6788-ch092420-sg0037.wav,0,6,train,0.5352971,0.026831895,not_allow
sp6788__Lab41-SRI-VOiCES-src-sp6788-ch111574-sg0011,sp6788,VOiCES_devkit\source-16k\sp6788\Lab41-SRI-VOiCES-src-sp6788-ch111574-sg0011.wav,0,6,train,0.28449896,0.02135241,not_allow
sp6848__Lab41-SRI-VOiCES-src-sp6848-ch252322-sg0007,sp6848,VOiCES_devkit\source-16k\sp6848\Lab41-SRI-VOiCES-src-sp6848-ch252322-sg0007.wav,0,6,train,0.53018236,0.040019035,not_allow
sp6848__Lab41-SRI-VOiCES-src-sp6848-ch252322-sg0018,sp6848,VOiCES_devkit\source-16k\sp6848\Lab41-SRI-VOiCES-src-sp6848-ch252322-sg0018.wav,0,6,train,0.39197353,0.119532794,not_allow
sp6895__Lab41-SRI-VOiCES-src-sp6895-ch092805-sg0031,sp6895,VOiCES_devkit\source-16k\sp6895\Lab41-SRI-VOiCES-src-sp6895-ch092805-sg0031.wav,0,6,train,0.61462706,0.031974256,not_allow
sp6895__Lab41-SRI-VOiCES-src-sp6895-ch092806-sg0009,sp6895,VOiCES_devkit\source-16k\sp6895\Lab41-SRI-VOiCES-src-sp6895-ch092806-sg0009.wav,0,6,train,0.63381207,0.017510504,not_allow
sp7061__Lab41-SRI-VOiCES-src-sp7061-ch085635-sg0022,sp7061,VOiCES_devkit\source-16k\sp7061\Lab41-SRI-VOiCES-src-sp7061-ch085635-sg0022.wav,0,5,train,0.69175255,-0.026923895,not_allow
sp7061__Lab41-SRI-VOiCES-src-sp7061-ch088086-sg0040,sp7061,VOiCES_devkit\source-16k\sp7061\Lab41-SRI-VOiCES-src-sp7061-ch088086-sg0040.wav,0,6,train,0.6510019,-0.10516648,not_allow
sp7148__Lab41-SRI-VOiCES-src-sp7148-ch007763-sg0027,sp7148,VOiCES_devkit\source-16k\sp7148\Lab41-SRI-VOiCES-src-sp7148-ch007763-sg0027.wav,0,6,train,0.46152708,0.13793188,not_allow
sp7148__Lab41-SRI-VOiCES-src-sp7148-ch082991-sg0029,sp7148,VOiCES_devkit\source-16k\sp7148\Lab41-SRI-VOiCES-src-sp7148-ch082991-sg0029.wav,0,6,train,0.44634536,0.16339141,not_allow
sp7264__Lab41-SRI-VOiCES-src-sp7264-ch092314-sg0011,sp7264,VOiCES_devkit\source-16k\sp7264\Lab41-SRI-VOiCES-src-sp7264-ch092314-sg0011.wav,0,5,train,0.62072295,-0.041956127,not_allow
sp7264__Lab41-SRI-VOiCES-src-sp7264-ch092314-sg0024,sp7264,VOiCES_devkit\source-16k\sp7264\Lab41-SRI-VOiCES-src-sp7264-ch092314-sg0024.wav,0,6,train,0.6294566,-0.0055282414,not_allow
sp7278__Lab41-SRI-VOiCES-src-sp7278-ch104730-sg0039,sp7278,VOiCES_devkit\source-16k\sp7278\Lab41-SRI-VOiCES-src-sp7278-ch104730-sg0039.wav,0,6,train,0.58275735,-0.011981666,not_allow
sp7278__Lab41-SRI-VOiCES-src-sp7278-ch246956-sg0029,sp7278,VOiCES_devkit\source-16k\sp7278\Lab41-SRI-VOiCES-src-sp7278-ch246956-sg0029.wav,0,6,train,0.68922985,-0.057185814,not_allow
sp7437__Lab41-SRI-VOiCES-src-sp7437-ch096153-sg0008,sp7437,VOiCES_devkit\source-16k\sp7437\Lab41-SRI-VOiCES-src-sp7437-ch096153-sg0008.wav,0,5,train,0.45694995,0.06777206,not_allow
