mode,split,recording_id,speaker,class_name,score,threshold,signed_margin,predicted_label
binary,train,p231__p231_050_mic1,p231,allow,0.8993579149246216,0.5700000000000001,0.3293579149246215,1
prototype,test,sp4071__Lab41-SRI-VOiCES-src-sp4071-ch176278-sg0024,sp4071,not_allow,0.5305951833724976,0.86,-0.32940481662750243,0
binary,train,sp8266__Lab41-SRI-VOiCES-src-sp8266-ch258262-sg0001,sp8266,not_allow,0.240507407579571,0.5700000000000001,-0.32949259242042905,0
binary,train,sp0652__Lab41-SRI-VOiCES-src-sp0652-ch130726-sg0022,sp0652,not_allow,0.24025322087109088,0.5700000000000001,-0.32974677912890915,0
binary,test,sp2137__Lab41-SRI-VOiCES-src-sp2137-ch155944-sg0014,sp2137,not_allow,0.23963444175509116,0.5700000000000001,-0.3303655582449089,0
prototype,valid,sp0868__Lab41-SRI-VOiCES-src-sp0868-ch131296-sg0007,sp0868,not_allow,0.5294046401977539,0.86,-0.3305953598022461,0
binary,valid,sp4010__Lab41-SRI-VOiCES-src-sp4010-ch010798-sg0014,sp4010,not_allow,0.2392242904752493,0.5700000000000001,-0.33077570952475077,0
binary,train,p232__p232_018_mic1,p232,allow,0.9008544683456421,0.5700000000000001,0.330854468345642,1
prototype,valid,sp7247__Lab41-SRI-VOiCES-src-sp7247-ch077778-sg0034,sp7247,not_allow,0.5283572673797607,0.86,-0.33164273262023924,0
binary,train,p232__p232_016_mic1,p232,allow,0.9017972648143768,0.5700000000000001,0.33179726481437677,1
binary,test,sp7881__Lab41-SRI-VOiCES-src-sp7881-ch105574-sg0015,sp7881,not_allow,0.2380181981328254,0.5700000000000001,-0.33198180186717463,0
binary,train,p228__p228_009_mic1,p228,allow,0.9022573232650757,0.5700000000000001,0.3322573232650756,1
binary,train,p227__p227_001_mic1,p227,allow,0.9026399850845337,0.5700000000000001,0.33263998508453363,1
binary,train,sp1536__Lab41-SRI-VOiCES-src-sp1536-ch138488-sg0025,sp1536,not_allow,0.23704850984116396,0.5700000000000001,-0.33295149015883607,0
binary,train,sp6544__Lab41-SRI-VOiCES-src-sp6544-ch071420-sg0000,sp6544,not_allow,0.23692934486704567,0.5700000000000001,-0.3330706551329544,0
binary,test,p227__p227_032_mic1,p227,allow,0.9031549692153931,0.5700000000000001,0.333154969215393,1
binary,train,p227__p227_066_mic1,p227,allow,0.9035964608192444,0.5700000000000001,0.3335964608192443,1
binary,valid,p232__p232_001_mic1,p232,allow,0.9037020802497864,0.5700000000000001,0.3337020802497863,1
prototype,train,p226__p226_017_mic1,p226,not_allow,0.5260882377624512,0.86,-0.3339117622375488,0
binary,valid,p228__p228_035_mic1,p228,allow,0.9040973782539368,0.5700000000000001,0.3340973782539367,1
binary,train,p226__p226_013_mic1,p226,not_allow,0.2354099005460739,0.5700000000000001,-0.33459009945392615,0
binary,test,p231__p231_004_mic1,p231,allow,0.9047851860523224,0.5700000000000001,0.3347851860523223,1
binary,train,p230__p230_014_mic1,p230,not_allow,0.23476830124855042,0.5700000000000001,-0.33523169875144965,0
prototype,test,sp1061__Lab41-SRI-VOiCES-src-sp1061-ch152224-sg0029,sp1061,not_allow,0.5247536301612854,0.86,-0.3352463698387146,0
binary,train,p227__p227_037_mic1,p227,allow,0.9064827561378479,0.5700000000000001,0.33648275613784784,1
binary,valid,sp1649__Lab41-SRI-VOiCES-src-sp1649-ch150127-sg0028,sp1649,not_allow,0.23302081118648252,0.5700000000000001,-0.3369791888135175,0
binary,test,sp2673__Lab41-SRI-VOiCES-src-sp2673-ch162130-sg0010,sp2673,not_allow,0.2328995360682408,0.5700000000000001,-0.3371004639317593,0
prototype,train,sp5157__Lab41-SRI-VOiCES-src-sp5157-ch047237-sg0015,sp5157,not_allow,0.5228366255760193,0.86,-0.3371633744239807,0
prototype,train,sp1271__Lab41-SRI-VOiCES-src-sp1271-ch136861-sg0001,sp1271,not_allow,0.5228021144866943,0.86,-0.33719788551330565,0
prototype,train,sp1263__Lab41-SRI-VOiCES-src-sp1263-ch139804-sg0023,sp1263,not_allow,0.5226809978485107,0.86,-0.33731900215148924,0
binary,valid,sp4018__Lab41-SRI-VOiCES-src-sp4018-ch103416-sg0003,sp4018,not_allow,0.23261860921047628,0.5700000000000001,-0.3373813907895238,0
binary,train,p232__p232_047_mic1,p232,allow,0.9080111384391785,0.5700000000000001,0.3380111384391784,1
prototype,train,sp8425__Lab41-SRI-VOiCES-src-sp8425-ch246962-sg0014,sp8425,not_allow,0.5216377973556519,0.86,-0.33836220264434813,0
binary,valid,p227__p227_012_mic1,p227,allow,0.9085174798965454,0.5700000000000001,0.33851747989654535,1
prototype,train,p226__p226_152_mic1,p226,not_allow,0.5210371613502502,0.86,-0.33896283864974974,0
binary,train,p228__p228_031_mic1,p228,allow,0.9091610312461853,0.5700000000000001,0.33916103124618524,1
binary,train,sp6848__Lab41-SRI-VOiCES-src-sp6848-ch252322-sg0018,sp6848,not_allow,0.23080656530025104,0.5700000000000001,-0.33919343469974905,0
prototype,test,sp2494__Lab41-SRI-VOiCES-src-sp2494-ch156019-sg0021,sp2494,not_allow,0.5206418037414551,0.86,-0.3393581962585449,0
prototype,valid,sp1425__Lab41-SRI-VOiCES-src-sp1425-ch139290-sg0011,sp1425,not_allow,0.520511269569397,0.86,-0.339488730430603,0
binary,train,p231__p231_016_mic1,p231,allow,0.9097438454627991,0.5700000000000001,0.339743845462799,1
binary,valid,sp1425__Lab41-SRI-VOiCES-src-sp1425-ch139290-sg0011,sp1425,not_allow,0.23012796960150203,0.5700000000000001,-0.339872030398498,0
binary,train,sp7976__Lab41-SRI-VOiCES-src-sp7976-ch110124-sg0002,sp7976,not_allow,0.22997815324924886,0.5700000000000001,-0.3400218467507512,0
prototype,train,p226__p226_174_mic1,p226,not_allow,0.5198221206665039,0.86,-0.3401778793334961,0
binary,test,p225__p225_273_mic1,p225,allow,0.910405695438385,0.5700000000000001,0.34040569543838495,1
prototype,train,sp7995__Lab41-SRI-VOiCES-src-sp7995-ch276908-sg0012,sp7995,not_allow,0.5192936658859253,0.86,-0.3407063341140747,0
binary,train,p225__p225_004_mic1,p225,allow,0.9108200669288635,0.5700000000000001,0.34082006692886346,1
binary,train,p227__p227_039_mic1,p227,allow,0.9114369750022888,0.5700000000000001,0.34143697500228876,1
binary,train,sp7995__Lab41-SRI-VOiCES-src-sp7995-ch276908-sg0012,sp7995,not_allow,0.22855849230351546,0.5700000000000001,-0.3414415076964846,0
binary,train,p228__p228_056_mic1,p228,allow,0.9114707708358765,0.5700000000000001,0.3414707708358764,1
binary,train,p226__p226_080_mic1,p226,not_allow,0.228336151689291,0.5700000000000001,-0.34166384831070906,0
binary,test,p232__p232_050_mic1,p232,allow,0.9117250442504883,0.5700000000000001,0.3417250442504882,1
binary,train,p227__p227_055_mic1,p227,allow,0.9127489328384399,0.5700000000000001,0.3427489328384399,1
binary,train,p225__p225_240_mic1,p225,allow,0.912784993648529,0.5700000000000001,0.342784993648529,1
binary,valid,p225__p225_222_mic1,p225,allow,0.9130527377128601,0.5700000000000001,0.34305273771286005,1
binary,train,sp4586__Lab41-SRI-VOiCES-src-sp4586-ch061776-sg0022,sp4586,not_allow,0.22664077766239643,0.5700000000000001,-0.34335922233760363,0
binary,train,p228__p228_054_mic1,p228,allow,0.9136165380477905,0.5700000000000001,0.34361653804779047,1
binary,test,p225__p225_296_mic1,p225,allow,0.9139730334281921,0.5700000000000001,0.3439730334281921,1
binary,train,p227__p227_014_mic1,p227,allow,0.9140288233757019,0.5700000000000001,0.34402882337570184,1
binary,train,p227__p227_073_mic1,p227,allow,0.914228618144989,0.5700000000000001,0.34422861814498895,1
prototype,train,sp0699__Lab41-SRI-VOiCES-src-sp0699-ch132882-sg0030,sp0699,not_allow,0.515518069267273,0.86,-0.34448193073272704,0
binary,train,p226__p226_024_mic1,p226,not_allow,0.2253944290181001,0.5700000000000001,-0.3446055709818999,0
binary,train,p231__p231_047_mic1,p231,allow,0.9148248434066772,0.5700000000000001,0.3448248434066772,1
binary,valid,p231__p231_058_mic1,p231,allow,0.914936900138855,0.5700000000000001,0.3449369001388549,1
binary,test,sp2162__Lab41-SRI-VOiCES-src-sp2162-ch164461-sg0026,sp2162,not_allow,0.2250469538072745,0.5700000000000001,-0.3449530461927256,0
prototype,train,sp7850__Lab41-SRI-VOiCES-src-sp7850-ch111771-sg0004,sp7850,not_allow,0.5148241519927979,0.86,-0.34517584800720214,0
binary,train,p228__p228_006_mic1,p228,allow,0.9152249991893768,0.5700000000000001,0.34522499918937677,1
prototype,valid,sp1641__Lab41-SRI-VOiCES-src-sp1641-ch130503-sg0006,sp1641,not_allow,0.5145024657249451,0.86,-0.3454975342750549,0
binary,valid,sp1641__Lab41-SRI-VOiCES-src-sp1641-ch130503-sg0006,sp1641,not_allow,0.22409471198916436,0.5700000000000001,-0.3459052880108357,0
binary,test,sp2494__Lab41-SRI-VOiCES-src-sp2494-ch156019-sg0021,sp2494,not_allow,0.22400566299135485,0.5700000000000001,-0.34599433700864524,0
prototype,train,p226__p226_106_mic1,p226,not_allow,0.5130844116210938,0.86,-0.34691558837890624,0
binary,test,sp7188__Lab41-SRI-VOiCES-src-sp7188-ch082904-sg0002,sp7188,not_allow,0.22285635521014532,0.5700000000000001,-0.3471436447898547,0
binary,valid,p227__p227_070_mic1,p227,allow,0.9173375368118286,0.5700000000000001,0.34733753681182855,1
binary,train,p226__p226_059_mic1,p226,not_allow,0.22261294722557068,0.5700000000000001,-0.3473870527744294,0
binary,test,p228__p228_019_mic1,p228,allow,0.917651375134786,0.5700000000000001,0.34765137513478594,1
binary,train,sp8575__Lab41-SRI-VOiCES-src-sp8575-ch290349-sg0025,sp8575,not_allow,0.22234407238041362,0.5700000000000001,-0.3476559276195864,0
binary,train,p231__p231_038_mic1,p231,allow,0.9178215265274048,0.5700000000000001,0.3478215265274047,1
binary,train,sp8425__Lab41-SRI-VOiCES-src-sp8425-ch246962-sg0014,sp8425,not_allow,0.22200281421343485,0.5700000000000001,-0.34799718578656524,0
binary,train,p225__p225_201_mic1,p225,allow,0.9180975556373596,0.5700000000000001,0.34809755563735956,1
binary,train,p228__p228_032_mic1,p228,allow,0.9185952246189117,0.5700000000000001,0.3485952246189117,1
binary,train,p227__p227_087_mic1,p227,allow,0.9188212454319,0.5700000000000001,0.34882124543189996,1
binary,train,p231__p231_006_mic1,p231,allow,0.9196439385414124,0.5700000000000001,0.3496439385414123,1
prototype,train,p226__p226_187_mic1,p226,not_allow,0.5101382732391357,0.86,-0.34986172676086424,0
binary,test,p228__p228_062_mic1,p228,allow,0.92008376121521,0.5700000000000001,0.3500837612152099,1
binary,train,p225__p225_279_mic1,p225,allow,0.9202934503555298,0.5700000000000001,0.3502934503555297,1
binary,valid,p227__p227_086_mic1,p227,allow,0.9203964471817017,0.5700000000000001,0.3503964471817016,1
binary,train,p227__p227_088_mic1,p227,allow,0.920855700969696,0.5700000000000001,0.350855700969696,1
binary,train,p230__p230_057_mic1,p230,not_allow,0.21884581446647644,0.5700000000000001,-0.3511541855335236,0
prototype,train,sp1536__Lab41-SRI-VOiCES-src-sp1536-ch138488-sg0025,sp1536,not_allow,0.5087835788726807,0.86,-0.3512164211273193,0
binary,train,p232__p232_048_mic1,p232,allow,0.921430230140686,0.5700000000000001,0.351430230140686,1
binary,train,p231__p231_024_mic1,p231,allow,0.9220703542232513,0.5700000000000001,0.3520703542232513,1
binary,train,p225__p225_238_mic2,p225,allow,0.9222248792648315,0.5700000000000001,0.3522248792648315,1
binary,train,p227__p227_038_mic1,p227,allow,0.9223607182502747,0.5700000000000001,0.3523607182502746,1
binary,train,p227__p227_050_mic1,p227,allow,0.9223989844322205,0.5700000000000001,0.3523989844322204,1
binary,train,p232__p232_042_mic1,p232,allow,0.9225624203681946,0.5700000000000001,0.3525624203681945,1
prototype,train,sp1536__Lab41-SRI-VOiCES-src-sp1536-ch137608-sg0013,sp1536,not_allow,0.5071853399276733,0.86,-0.35281466007232665,0
binary,test,p228__p228_053_mic1,p228,allow,0.9231981039047241,0.5700000000000001,0.35319810390472406,1
binary,train,p231__p231_023_mic1,p231,allow,0.9235891302426656,0.5700000000000001,0.3535891302426656,1
binary,train,p227__p227_074_mic1,p227,allow,0.9236139059066772,0.5700000000000001,0.3536139059066772,1
binary,train,p232__p232_010_mic1,p232,allow,0.9237407445907593,0.5700000000000001,0.3537407445907592,1
binary,train,p227__p227_017_mic1,p227,allow,0.9237737059593201,0.5700000000000001,0.35377370595932,1
prototype,valid,sp4018__Lab41-SRI-VOiCES-src-sp4018-ch107338-sg0021,sp4018,not_allow,0.5061562061309814,0.86,-0.35384379386901854,0
binary,train,p227__p227_069_mic1,p227,allow,0.9239892363548279,0.5700000000000001,0.3539892363548278,1
binary,train,p227__p227_004_mic1,p227,allow,0.9243227541446686,0.5700000000000001,0.3543227541446685,1
prototype,train,p226__p226_031_mic1,p226,not_allow,0.5055545568466187,0.86,-0.35444544315338133,0
binary,valid,sp7095__Lab41-SRI-VOiCES-src-sp7095-ch088484-sg0023,sp7095,not_allow,0.2155507432296872,0.5700000000000001,-0.35444925677031286,0
binary,train,sp5157__Lab41-SRI-VOiCES-src-sp5157-ch047239-sg0031,sp5157,not_allow,0.21547445779045424,0.5700000000000001,-0.3545255422095458,0
binary,train,p227__p227_064_mic1,p227,allow,0.9249501824378967,0.5700000000000001,0.35495018243789667,1
binary,valid,p227__p227_080_mic1,p227,allow,0.925163984298706,0.5700000000000001,0.355163984298706,1
binary,train,p228__p228_075_mic1,p228,allow,0.9253312349319458,0.5700000000000001,0.35533123493194574,1
prototype,test,sp5968__Lab41-SRI-VOiCES-src-sp5968-ch061356-sg0022,sp5968,not_allow,0.5044591426849365,0.86,-0.35554085731506346,0
binary,test,p225__p225_314_mic1,p225,allow,0.9256244897842407,0.5700000000000001,0.35562448978424066,1
binary,train,p230__p230_043_mic1,p230,not_allow,0.21421587467193604,0.5700000000000001,-0.355784125328064,0
binary,train,p226__p226_072_mic1,p226,not_allow,0.21414418518543243,0.5700000000000001,-0.35585581481456763,0
binary,train,p225__p225_176_mic1,p225,allow,0.9259755611419678,0.5700000000000001,0.3559755611419677,1
binary,train,sp1271__Lab41-SRI-VOiCES-src-sp1271-ch136861-sg0001,sp1271,not_allow,0.2139437454752624,0.5700000000000001,-0.35605625452473766,0
binary,train,p226__p226_152_mic1,p226,not_allow,0.21379420161247253,0.5700000000000001,-0.35620579838752753,0
binary,test,p231__p231_011_mic1,p231,allow,0.9263659119606018,0.5700000000000001,0.35636591196060174,1
binary,valid,p231__p231_036_mic1,p231,allow,0.9264683127403259,0.5700000000000001,0.35646831274032587,1
binary,train,p225__p225_349_mic1,p225,allow,0.9265033006668091,0.5700000000000001,0.356503300666809,1
binary,train,p232__p232_028_mic1,p232,allow,0.9265583157539368,0.5700000000000001,0.3565583157539367,1
binary,train,p225__p225_002_mic1,p225,allow,0.9266220927238464,0.5700000000000001,0.3566220927238464,1
binary,test,sp5909__Lab41-SRI-VOiCES-src-sp5909-ch111961-sg0031,sp5909,not_allow,0.21282806185384592,0.5700000000000001,-0.3571719381461541,0
binary,train,p226__p226_148_mic1,p226,not_allow,0.21282759308815002,0.5700000000000001,-0.35717240691185004,0
binary,valid,p225__p225_350_mic1,p225,allow,0.9272056818008423,0.5700000000000001,0.3572056818008422,1
binary,valid,p231__p231_032_mic1,p231,allow,0.9274101853370667,0.5700000000000001,0.3574101853370666,1
binary,train,p228__p228_068_mic1,p228,allow,0.9276182651519775,0.5700000000000001,0.3576182651519775,1
prototype,train,p226__p226_056_mic1,p226,not_allow,0.5017236471176147,0.86,-0.35827635288238524,0
binary,train,sp7517__Lab41-SRI-VOiCES-src-sp7517-ch100442-sg0004,sp7517,not_allow,0.2110440453980118,0.5700000000000001,-0.35895595460198826,0
binary,test,p225__p225_351_mic1,p225,allow,0.9290608167648315,0.5700000000000001,0.3590608167648315,1
binary,train,p225__p225_275_mic1,p225,allow,0.9291283786296844,0.5700000000000001,0.3591283786296844,1
binary,test,p227__p227_026_mic1,p227,allow,0.9295039772987366,0.5700000000000001,0.3595039772987365,1
binary,valid,sp4331__Lab41-SRI-VOiCES-src-sp4331-ch057180-sg0028,sp4331,not_allow,0.2104397087629574,0.5700000000000001,-0.3595602912370427,0
binary,valid,p231__p231_030_mic1,p231,allow,0.9299067854881287,0.5700000000000001,0.3599067854881286,1
prototype,train,sp2093__Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0036,sp2093,not_allow,0.5000563859939575,0.86,-0.35994361400604247,0
binary,test,p225__p225_237_mic1,p225,allow,0.9302225112915039,0.5700000000000001,0.36022251129150384,1
binary,train,p226__p226_106_mic1,p226,not_allow,0.2093464583158493,0.5700000000000001,-0.36065354168415076,0
binary,train,p228__p228_016_mic1,p228,allow,0.9312611222267151,0.5700000000000001,0.361261122226715,1
binary,train,p227__p227_040_mic1,p227,allow,0.931878924369812,0.5700000000000001,0.36187892436981195,1
binary,train,sp7850__Lab41-SRI-VOiCES-src-sp7850-ch111771-sg0004,sp7850,not_allow,0.20808762381784618,0.5700000000000001,-0.3619123761821539,0
binary,test,sp1323__Lab41-SRI-VOiCES-src-sp1323-ch138548-sg0001,sp1323,not_allow,0.20757742916854718,0.5700000000000001,-0.3624225708314529,0
binary,train,p232__p232_029_mic1,p232,allow,0.9325765371322632,0.5700000000000001,0.3625765371322631,1
binary,train,p227__p227_056_mic1,p227,allow,0.9325894117355347,0.5700000000000001,0.3625894117355346,1
binary,test,p227__p227_044_mic1,p227,allow,0.9326247572898865,0.5700000000000001,0.3626247572898864,1
binary,test,p231__p231_054_mic1,p231,allow,0.9327353835105896,0.5700000000000001,0.36273538351058954,1
binary,train,p226__p226_184_mic1,p226,not_allow,0.20725983381271362,0.5700000000000001,-0.36274016618728644,0
prototype,test,sp2162__Lab41-SRI-VOiCES-src-sp2162-ch164461-sg0026,sp2162,not_allow,0.49715620279312134,0.86,-0.36284379720687865,0
binary,valid,p228__p228_042_mic1,p228,allow,0.9331047534942627,0.5700000000000001,0.36310475349426263,1
binary,train,p225__p225_200_mic1,p225,allow,0.9336262941360474,0.5700000000000001,0.3636262941360473,1
binary,train,p227__p227_063_mic1,p227,allow,0.9345806241035461,0.5700000000000001,0.3645806241035461,1
binary,valid,p231__p231_056_mic1,p231,allow,0.9347975850105286,0.5700000000000001,0.3647975850105285,1
binary,test,p228__p228_012_mic1,p228,allow,0.9349755942821503,0.5700000000000001,0.3649755942821502,1
binary,valid,p228__p228_070_mic1,p228,allow,0.9356347918510437,0.5700000000000001,0.36563479185104364,1
binary,train,p232__p232_043_mic1,p232,allow,0.935681164264679,0.5700000000000001,0.3656811642646789,1
binary,train,p228__p228_077_mic1,p228,allow,0.9357753992080688,0.5700000000000001,0.3657753992080688,1
binary,test,sp4064__Lab41-SRI-VOiCES-src-sp4064-ch019132-sg0011,sp4064,not_allow,0.203877729907011,0.5700000000000001,-0.36612227009298903,0
binary,test,sp2397__Lab41-SRI-VOiCES-src-sp2397-ch162253-sg0026,sp2397,not_allow,0.20363419577479364,0.5700000000000001,-0.3663658042252064,0
binary,test,p228__p228_046_mic1,p228,allow,0.9364756345748901,0.5700000000000001,0.3664756345748901,1
prototype,test,sp7188__Lab41-SRI-VOiCES-src-sp7188-ch082904-sg0002,sp7188,not_allow,0.49246513843536377,0.86,-0.3675348615646362,0
prototype,train,sp5635__Lab41-SRI-VOiCES-src-sp5635-ch058137-sg0021,sp5635,not_allow,0.4920523166656494,0.86,-0.3679476833343506,0
binary,test,sp1061__Lab41-SRI-VOiCES-src-sp1061-ch152224-sg0029,sp1061,not_allow,0.2017238374489049,0.5700000000000001,-0.3682761625510952,0
binary,test,sp1383__Lab41-SRI-VOiCES-src-sp1383-ch130532-sg0028,sp1383,not_allow,0.20158958919346331,0.5700000000000001,-0.36841041080653675,0
binary,train,sp1272__Lab41-SRI-VOiCES-src-sp1272-ch135031-sg0001,sp1272,not_allow,0.20151964225806296,0.5700000000000001,-0.3684803577419371,0
prototype,train,sp6848__Lab41-SRI-VOiCES-src-sp6848-ch252322-sg0018,sp6848,not_allow,0.49144446849823,0.86,-0.36855553150177,0
binary,train,p232__p232_032_mic1,p232,allow,0.9387282729148865,0.5700000000000001,0.3687282729148864,1
binary,train,p225__p225_302_mic1,p225,allow,0.9388072490692139,0.5700000000000001,0.3688072490692138,1
binary,train,p226__p226_022_mic1,p226,not_allow,0.20092383523782095,0.5700000000000001,-0.3690761647621791,0
